query_id,0
21850,"[0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
21925,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
21985,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
22000,"[0 2 0 0 0 1 1 2 0 1 0 1 1 1 2 1 0 1 1 2 1 1 2 2 1 1 1 0 0 0 1 0 1 2 1 1 1
 0 2 0 1 1 0 1 1 1 1 2 1 2 1 1 0 1 1 0 0 1 1 1 1 1 2 1 1 1 0 1 1 2 1 1 1 1
 1 2 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1
 1 1 1 2 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 2 2 1
 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 2 1 1 1 0 2 1 2 0
 1 1 2 1 1 1 0 1 1 2 1 1 1 1 1 1 0 2 2]"
22030,"[1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0
 2 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
 0 1 0 0 1 1 0 1 0 0 0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0
 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0
 0 0 0 0 0]"
22090,"[1 2 1 0 1 0 0 2 0 0 2 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 2 0 0 1 0 0 2 0
 2 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 2 1
 0 1 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0]"
22135,"[1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 0 0 1 0 2 1 0 0 0 0 0 1 0 1 1 1 0 1 0
 1 0 1 2 1 0 1 0 0 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0 0 0 1 2 1 0 1 1 2 1 2 1 2
 1 1 0 0 2 0 0 1 0 0 1 0 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 1
 1 1 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 1 2 2 1 1 0 0 1 1 2 0 0 0 0
 1 0 1 1 2 0 1 0 0 0 1 2 0 1 0 1 0 1 0]"
22150,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]"
22240,"[1 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 1 2 1 0 1 0 0 2 1 0 1 0 1 1 1 1 1
 0 1 0 0 0 1 1 0 1 0 2 0 1 0 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 1 0 0 2 0
 0 1 2 0 1 2 1 1 0 1 1 0 0 0 2 0 1 1 2 1 0 0 0 0 1 0 1 1 0 1 1 0 2 1 0 1 1
 0 1 0 0 1 2 0 0 0 1 1 0 0 0 2 0 0 1 0 1 0 1 0 1 1 1 0]"
22255,"[1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 2 1 0 1 1 0 1 0 1 0 1 2
 1 1 0 2 1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0
 1 0 1 0 1 1 2 1 0 0 0 0 0 0 2 0 1 0 1 1 1 1 1 1 2 1 0 0 0 0 1 0 1 2 1 1 1
 0 0 0 1 1 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 1 0 1 1 2 1 0 1 1 1 1 1 1 0 1 1 1
 1 1 1 0 1 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 2 1 1 0 1 1 1 1 1 1 2 1 1 2 0 0 0
 0 1 0 0 1 1 1 1 0 0 1 1 0 1 1 1 2 1 0 1 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1
 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1]"
22285,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]"
22360,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0
 0]"
22420,"[0 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 2]"
22435,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
22480,[0 0 0 0 0]
22495,"[1 0 0 1 2 1 1 1 1 0 0 2 0 2 0 0 0 0 1 1 0 1 1 0 0 1 0 1 1 1 1 0 1 1 0 1 2
 0 1 0 0 0 1 0 0 1 1 0 0 0 2 1 1 0 0 0 1 0 1 0 1 3 1 0 0 1 1 1 1 0 0 2 1 1
 1 1 0 1 3 1 0 0 2 2 1 1 3 1 1 0 0 2 1 1 0 0 0 0 1 2 0 1 0 2 2 0 2 3 1 1 1
 0 1 0 2 0 1 0 0 0 3 1 1 1 1 1 0 1 0 1 2 1 0 1 1 1 2 1 1 0 0 1 0 0 1 0 1 0
 0 0 2 0 1 0 0 1 3 1 1 0 1 1 2 0 0 0 2 0 1 1 1 0 0 1 1 1 1 2 1 1 1 2 0 0 1
 2 0 1 0 2 0 1 0 1 2 1 0 1 1 2 2 2 0 0 1 1 2 1 0 0 0 2 1]"
22510,"[1 1 1 1 1 2 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 2 0 0 0 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 2 1 1 1 1 1 1 1 0 1 1
 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 1 0 1 1 1 1 1 1 1 2 0 1 1 1 1 1 1 0 1 1 1 2 1 1 1 1 1 1 0 2 1 1 1 1 1 1
 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 2 1 0 1 1 1 1 1 1 1 1 1 1 0 1
 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0]"
22540,"[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 1 0 0 0 0 1 0 1 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 0
 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 1 1 0 1 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0
 1 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 0
 1 0 0 1 0 1 1 0 1 1 1 2 1 0 1 0 0 0 1 1 1 1 1 0 0 0 1 1 0 1 0 0 1 1 1 1 1
 0 0 0 1 1 0 0 0 1 0 0 1 2 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 1 1 0 0 1 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1
 0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 1
 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 0
 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 0 1 0 0 1
 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 0 0 2 1
 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 2 1 0 1 0 1 1 1 0 1 0 0 1 1 0 0 0 0 0
 0 1 1 0 0 1 1 0 1 1 0 0 1 0 2 2 0 1 0 1 0 1 2 0 1 1 0 1 0 1 1 1 0 1 1 1 0
 1 0 0 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0
 0 0 1 1 1 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 2 1 1 0 0
 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0
 1 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 1 1 1 1 0 0 1 1 2 0 0
 1 1 2 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0
 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1
 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 2 0 0 1
 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 0 1 1 0 1 1
 1 0 1 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 1 1]"
22570,"[0 1 1 1 0 1 1 2 0 0 0 0 1 1 0 2 1 1 2 0 1 0 0 1 1 0 2 1 0 0 1 0 0 2 1 0 1
 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 1 0 0 0 0 1 2 0 1 0 1 1
 1 0 2 0 0 0 1 0 2 0 1 1 1 2 1 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1
 1 0 0 1 0 2 1 1 0 2 0 1 1 0 1 0 0 0 2 0 2 1 0 0 1 0 1 1 1 1 1 1 1 0 0 1 1
 0 1 0 1 0 0 1 0 0 0 0]"
22585,"[1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1 1
 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
 1 0 1 0 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 2 1 1 1 0 1 0 1
 1 1 0 1 1 0 0 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1
 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0 1 1 0 0 1 1 1 0 0 1
 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 1
 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1
 1 0 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1
 0 1 4 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 2 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1]"
22615,"[0 1 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 2 0 2 0 1 1 2 0 1 0 1 1 0 0 0 0 0 0
 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 1 2
 0 2 1 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 1 1 0 0 0 0 0 1 1 0 0 1 1
 0 1 1 0 2 0 1 0 1 0 0 0 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 1
 1 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0 2 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 0 1
 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 0 0 1 0 1 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1
 0 0 1 0 1 1 0 0 0 0 1 0 0 2 1 1 0 0 0 0 1 0 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1
 1 2 0 0 1 1 0 1 1 1 0 1 2 0 0 2 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0
 1 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0]"
22630,"[1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0
 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 1 0 1 1 0 0 1 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
22645,"[0 1 1 1 0 1 1 0 1 2 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 2 0 1 1 1 1 0 1
 1 1 1 0 1 1 1 0 1 1 1 1 2 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 0
 1 1 1 1 1 1 1 1 1 1 1 1 2 1 0 1 1 1 0 1 1 1 3 1 1 0 1 1 1 1 1 1 1 1 1 1 0
 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 2 1 1 0 1 1 1 1 0 1 1 1 1 1
 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 1
 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 0 0 0 0 1 0 0 1 1 1 1 2 1 0 1 1 1 1 0 1 1
 0 0 1 1 1 1 1 1 1 1 2 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1
 0 1 1 1 1 1 1 2 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1]"
22690,"[0 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 0 1 0 1
 1 2 2 1 2 1 0 0 0 1 1 0 0 1 1 1 1 1 1 1 2 1 1 1 0 1 0 2 1 1 0 0 1 1 1 1 1
 1 2 1 1 0 1 1 1 0 1 4 1 1 1 2 0 2 0 1 1 1 1 1 1 0 2 1 1 1 0 1 1 1 2 1 1 1
 1 1 1 1 0 2 1 1 0 1 1 1 1 1 1 0 0 1 0 1 0 0 1 2 2 0 1 1 1 0 1 1 1 0 1 0 0
 1 1 1 0 0 1 1 4 0 1 1 0 1 2 0 0 1 0 1 1 2 1 1 1 1 1 1 1 1 0]"
22720,"[1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 0 1
 1 1 0 0 0 1 1 1 0 1 1 1 0 1 2 1 1 1 0 1 0 1 2 1 0 1 1 1 1 1 0 1 1 1 2 0 1
 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 2 1 1 1 1
 0 1 1 1 1 1 1 0 1 2 1 1 0 1 1 1 1 1 0 2 1 1 2 1 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 0 1 1 0 2 0 1 1 0 1 0 1 1 0 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 0 2 1 1 0 1
 1 1 0 1 1 1 0 1 1 1 2 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1
 1 1 0 2 1 1 1 0 1 2 1 2 1 0 0 1 1 1 0 0 1]"
22735,"[0 1 0 1 0 1 1 0 1 0 2 0 0 1 0 0 0 0 2 0 1 2 0 1 0 1 0 1 0 1 2 0 0 2 1 0 1
 1 1 0 1 0 1 0 2 1 1 0 0 1 0 1 0 1 1 1 0 1 0 0 0 0 2 2 0 0 1 0 0 2 2 0 0 0
 0 0 0 0 0 0 0 2]"
22750,"[0 0 1 1 1 0 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 1 1 1
 1 1 1 2 1 1 0 1 0 2 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 0 1 1 1 0 1
 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0
 1 1 1 1 0 0 1 0 0 1 0 1 1]"
22870,"[1 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0]"
22885,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
22915,"[0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 0 1 0 1 1 1 2 1 1
 0 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 2 1 1 1 0 0 2 1 1 1 1 1 2 0 0 1 1 1
 2 1 1 0 2 1 1 2 1 0 1 4 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 2]"
22930,"[1 1 0 1 1 0 2 1 1 0 1 0 1 1 1 1 0 1 0 0 0 1 1 1 1 0 2 1 2 0 0 1 0 1 2 0 1
 1 2 2 1 1 1 1 0 1 0 0 1 0 0 1 1 2 1 1 1 2 1 0 1 2 0 1 1 0 0 2 2 2 2 1 0 1
 1 2]"
22960,"[1 1 1 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1
 0 0 0 0 1 1 1 1 0 0 1 0 1 0 1 1 0 0 0 1 1 0 0 1 1 0 1 2 1 0 1 0 1 1 1 0 2
 0 1 1 0 1 1 1 1 1 1 1 0 1 0 0 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 0
 0 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0]"
23050,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 0 0 1 1 1 1 1 4 4 0 1 1 0 0
 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 0 0 0 1 1 0 0 1 0 1 0 1
 1 0 1 0 0 1 0 0 0 0 4 1 0 0 1 1 0]"
23065,"[1 2 1 0 1 2 0 1 0 0 1 0 1 1 2 0 1 1 0 2 2 0 1 1 0 2 0 2 1 0 2 0 1 1 2 2 1
 0 1 1 2 1 1 1 0 1 1 1 1 2 0 2 0 1 1 1 0 1 1 0 1 1 0 1 2 0 1 1 1 2 1 2 2 2
 2 1 1 1 1 1 0 1 1 2 2 1 2 1 1 1 1 1 2 0 0 2 2 1 0 2 2 2 0 0 2 1 2 0 1 1 1
 1 1 1 2 0 2 0 1 0 1 0 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
 1 1 2 1 0 1 1 1 1 1 2 1]"
23110,"[0 1 1 1 0 1 1 0 1 0 2 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 1 1 1 0
 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 2 2 0 0 0 1 2 1 1 0 1 1 1 1 1 1 1 1
 0 1 0 0 0 0 0 1 1]"
23125,"[0 1 0 0 2 2 0 0 1 1 0 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 0 0 2 1
 1 2 1 1 2 1 1 0 1 2 1 1 1 1 1 1 2 2 1 0 1 2 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0
 0 1 1 1 1 2 1 1 1 1 1 1 1 2 0 1 0 0 0 1 2 0 1 1 1 1 1 1 2 1 1 0]"
23230,[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
23275,"[0 1 0 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 0 2 1 0 2 0 0 0 1 0
 1 1 1 0 0 2 1 1 0 1 1 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 2 1 0 0 0 0 0 1 1
 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0]"
23335,"[0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1 1 0 1 1 1 0 1 0
 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0
 0 0 1 1 1 0 1 1 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0
 0 0 0 1 1 1 1 1 0 0 1 0 0 1 0]"
23350,"[0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0]"
23365,"[2 0 2 0 2 2 0 2 2 2 0 0 0 0 2 2 1 2 0 2 1 1 0 2 0 0 2 2 2 2 1 0 2 2 0 2 2
 0 2 1 0 2 1 0 0 2 0 1 1 2 1 1 1 0 0 2 2 1 1 0 0 0 0 0 0 2 2 1 0 1 2 0 2 1
 0 0 0 1 1 1 2 0 0 0 2 1 0 1 1 0 0 0 1 0 0 0 1]"
